date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-08-22 12:25:01,NPP_GH,,0,9,47,"A Leader who is competent is a leader that you can trust to deliver what he promises. #LeadershipOfService",,,#LeadershipOfService,1297147766326661120,https://twitter.com/NPP_GH/status/1297147766326661120
2020-08-22 12:20:03,NPP_GH,,0,11,36,"A Leader under whose watch Ghana was selected to host the Secretariat of the African Continental Free Trade Area is a leader that you can trust to deliver what he promises. #LeadershipOfService",,,#LeadershipOfService,1297146513571942400,https://twitter.com/NPP_GH/status/1297146513571942400
2020-08-22 12:20:03,NPP_GH,,0,15,45,"A Leader who delivers $1million to each constituency for economic development and poverty reduction, is a leader that you can trust to deliver what he promises. #LeadershipOfService",,,#LeadershipOfService,1297146513542516736,https://twitter.com/NPP_GH/status/1297146513542516736
2020-08-22 12:20:03,NPP_GH,,1,8,28,"In 2016, NHIS was back to Cash and Carry. Now it’s Comforting and Caring. A leader who has revived the NHIS is a leader you can trust to deliver what he promises. #LeadershipOfService",,,#LeadershipOfService,1297146513508962306,https://twitter.com/NPP_GH/status/1297146513508962306
2020-08-22 12:15:05,NPP_GH,,1,13,86,"A leader who has protected the public purse is a leader that you can trust to deliver what he promises. #LeadershipOfService",,,#LeadershipOfService,1297145262566187008,https://twitter.com/NPP_GH/status/1297145262566187008
2020-08-22 12:15:05,NPP_GH,,0,11,62,"A leader who has revived GIHOC is a leader that you can trust to deliver what he promises. #LeadershipOfService",,,#LeadershipOfService,1297145262406868992,https://twitter.com/NPP_GH/status/1297145262406868992
2020-08-22 12:10:02,NPP_GH,,0,23,53,"A leader who has cleared the GHS 1.2 billion NHIS debt and has restored the dignity to the NHIS card is a leader that you can trust to deliver what he promises. #LeadershipOfService",,,#LeadershipOfService,1297143993516556288,https://twitter.com/NPP_GH/status/1297143993516556288
2020-08-22 12:10:02,NPP_GH,,0,16,49,"A leader who has revived State Housing Company to provide affordable housing is a leader that you can trust to deliver what he promises. #LeadershipOfService",,,#LeadershipOfService,1297143993067872257,https://twitter.com/NPP_GH/status/1297143993067872257
2020-08-22 12:05:02,NPP_GH,,2,16,62,"A leader who innovates by introducing digitization in obtaining a driver's licence from DVLA is a leader that you can trust to deliver what he promises. #LeadershipOfService",,,#LeadershipOfService,1297142737062580224,https://twitter.com/NPP_GH/status/1297142737062580224
2020-08-22 12:05:02,NPP_GH,,2,22,74,"A leader who innovates by introducing digitization in the passport application process is a leader that you can trust to deliver what he promises. #LeadershipOfService",,,#LeadershipOfService,1297142736647335936,https://twitter.com/NPP_GH/status/1297142736647335936
2020-08-22 12:00:11,NPP_GH,,0,9,22,"A leader who delivers Oti Region is a leader that you can trust to deliver what he promises. #LeadershipOfService",,,#LeadershipOfService,1297141514670428160,https://twitter.com/NPP_GH/status/1297141514670428160
2020-08-22 12:00:11,NPP_GH,,0,9,32,"A leader who delivers Ahafo Region is a leader that you can trust to deliver what he promises. #LeadershipOfService",,,#LeadershipOfService,1297141513902858240,https://twitter.com/NPP_GH/status/1297141513902858240
2020-08-22 12:00:11,NPP_GH,,0,11,33,"A leader who delivers Western North Region is a leader that you can trust to deliver what he promises. #LeadershipOfService",,,#LeadershipOfService,1297141513705619457,https://twitter.com/NPP_GH/status/1297141513705619457
2020-08-22 12:00:11,NPP_GH,,1,11,49,"A leader who delivers Savannah Region is a leader that you can trust to deliver what he promises. #LeadershipOfService",,,#LeadershipOfService,1297141513680556032,https://twitter.com/NPP_GH/status/1297141513680556032
2020-08-22 12:00:11,NPP_GH,,0,10,27,"A leader who delivers Six New Regions is a leader that you can trust to deliver what he promises. #LeadershipOfService",,,#LeadershipOfService,1297141513638555649,https://twitter.com/NPP_GH/status/1297141513638555649
2020-08-22 12:00:11,NPP_GH,,0,9,26,"A leader who delivers North East Region is a leader that you can trust to deliver what he promises. #LeadershipOfService",,,#LeadershipOfService,1297141513638510593,https://twitter.com/NPP_GH/status/1297141513638510593
2020-08-22 12:00:11,NPP_GH,,0,8,22,"A leader who delivers Bono East Region is a leader that you can trust to deliver what he promises. #LeadershipOfService",,,#LeadershipOfService,1297141513630121984,https://twitter.com/NPP_GH/status/1297141513630121984
2020-08-22 11:55:03,NPP_GH,,0,9,51,"A leader who innovates by getting the National Identification Card (Ghana Card) done is a leader that you can trust to deliver what he promises. #LeadershipOfService",,,#LeadershipOfService,1297140223340679169,https://twitter.com/NPP_GH/status/1297140223340679169
2020-08-22 11:55:03,NPP_GH,,0,10,41,"A leader who delivers the National Entrepreneurship Innovation Programme to support entrepreneurs and innovation is a leader that you can trust to deliver what he promises. #LeadershipOfService",,,#LeadershipOfService,1297140223269273603,https://twitter.com/NPP_GH/status/1297140223269273603
2020-08-22 11:50:02,NPP_GH,,6,31,133,"A leader who has revived our Railways is a leader that you can trust to deliver what he promises. #LeadershipOfService",,,#LeadershipOfService,1297138958476939265,https://twitter.com/NPP_GH/status/1297138958476939265
2020-08-22 11:50:02,NPP_GH,,1,14,44,"A leader who innovates by introducing Mobile Money Interoperability is a leader that you can trust to deliver what he promises. #LeadershipOfService",,,#LeadershipOfService,1297138958414028801,https://twitter.com/NPP_GH/status/1297138958414028801
2020-08-22 11:50:02,NPP_GH,,2,8,32,"A leader who innovates by establishing a Digital Property Address System is a leader that you can trust to deliver what he promises. #LeadershipOfService",,,#LeadershipOfService,1297138958351114240,https://twitter.com/NPP_GH/status/1297138958351114240
2020-08-22 11:45:03,NPP_GH,,2,10,71,"A leader who delivers Right To Information Act is a leader that you can trust to deliver what he promises. #LeadershipOfService",,,#LeadershipOfService,1297137704828899328,https://twitter.com/NPP_GH/status/1297137704828899328
2020-08-22 11:45:03,NPP_GH,,10,15,100,"A leader who delivers the Office of Special Prosecutor to fight corruption is a leader that you can trust to deliver what he promises. #LeadershipOfService",,,#LeadershipOfService,1297137704363274242,https://twitter.com/NPP_GH/status/1297137704363274242
2020-08-22 11:40:02,NPP_GH,,1,11,67,"A leader who delivers Coastal Development Authority is a leader that you can trust to deliver what he promises. #LeadershipOfService",,,#LeadershipOfService,1297136444516032512,https://twitter.com/NPP_GH/status/1297136444516032512
2020-08-22 11:40:02,NPP_GH,,1,7,53,"A leader who delivers Northern Development Authority is a leader that you can trust to deliver what he promises. #LeadershipOfService",,,#LeadershipOfService,1297136444440543233,https://twitter.com/NPP_GH/status/1297136444440543233
2020-08-22 11:40:02,NPP_GH,,1,7,36,"A leader who delivers Middle Belt Development Authority is a leader that you can trust to deliver what he promises. #LeadershipOfService",,,#LeadershipOfService,1297136444113379329,https://twitter.com/NPP_GH/status/1297136444113379329
2020-08-22 11:35:02,NPP_GH,,0,13,51,"A leader who delivers One Constituency One Million Dollars is a leader that you can trust to deliver what he promises. #LeadershipOfService",,,#LeadershipOfService,1297135186732290048,https://twitter.com/NPP_GH/status/1297135186732290048
2020-08-22 11:35:02,NPP_GH,,1,16,69,"A leader who delivers One Constituency One Ambulance is a leader that you can trust to deliver what he promises. #LeadershipOfService",,,#LeadershipOfService,1297135186258399236,https://twitter.com/NPP_GH/status/1297135186258399236
2020-08-22 11:30:11,NPP_GH,,2,15,79,"A leader who delivers National Builders Corps (NABCO) to provide jobs for the youth is a leader that you can trust to deliver what he promises. #LeadershipOfService",,,#LeadershipOfService,1297133963300024320,https://twitter.com/NPP_GH/status/1297133963300024320
2020-08-22 11:30:11,NPP_GH,,1,16,68,"A leader who delivers One Village One Dam is a leader that you can trust to deliver what he promises. #LeadershipOfService",,,#LeadershipOfService,1297133963253895170,https://twitter.com/NPP_GH/status/1297133963253895170
2020-08-22 11:25:02,NPP_GH,,1,8,40,"A leader who delivers One District One Factory is a leader that you can trust to deliver what he promises. #LeadershipOfService",,,#LeadershipOfService,1297132670254809090,https://twitter.com/NPP_GH/status/1297132670254809090
2020-08-22 11:25:02,NPP_GH,,0,8,61,"A leader who delivers One District One Warehouse is a leader that you can trust to deliver what he promises. #LeadershipOfService",,,#LeadershipOfService,1297132669868937218,https://twitter.com/NPP_GH/status/1297132669868937218
2020-08-22 11:20:02,NPP_GH,,0,6,45,"A leader who restores Teacher Training Allowances is a leader that you can trust to deliver what he promises. #LeadershipOfService",,,#LeadershipOfService,1297131408733941761,https://twitter.com/NPP_GH/status/1297131408733941761
2020-08-22 11:20:01,NPP_GH,,0,8,33,"A leader who restores Nursing Trainee Allowances is a leader that you can trust to deliver what he promises. #LeadershipOfService",,,#LeadershipOfService,1297131408419430405,https://twitter.com/NPP_GH/status/1297131408419430405
2020-08-22 11:20:01,NPP_GH,,0,8,35,"A leader who delivers Free SHS is a leader that you can trust to deliver what he promises. #LeadershipOfService",,,#LeadershipOfService,1297131408364838912,https://twitter.com/NPP_GH/status/1297131408364838912
2020-08-22 11:15:03,NPP_GH,,0,12,53,"A leader who delivers Zongo Development Fund is a leader that you can trust to deliver what he promises. #LeadershipOfService",,,#LeadershipOfService,1297130156369289217,https://twitter.com/NPP_GH/status/1297130156369289217
2020-08-22 11:15:03,NPP_GH,,0,15,74,"A leader who delivers Planting for Food and Jobs is a leader that you can trust to deliver what he promises. #LeadershipOfService",,,#LeadershipOfService,1297130156209905670,https://twitter.com/NPP_GH/status/1297130156209905670
2020-08-22 11:15:03,NPP_GH,,1,13,55,"A leader who cares about Ghanaians and provides free electricity, free water and support for businesses during COVID-19 is a leader that you can trust to deliver what he promises. #LeadershipOfService",,,#LeadershipOfService,1297130155920564226,https://twitter.com/NPP_GH/status/1297130155920564226
2020-08-22 10:40:02,NPP_GH,,2,30,129,"A leader who has made Ghana a preferred destination for business is a leader that you can trust to deliver what he promises. #TrustAkufoAddo",,,#TrustAkufoAddo,1297121345923428355,https://twitter.com/NPP_GH/status/1297121345923428355
2020-08-22 10:40:02,NPP_GH,,0,15,54,"A leader who is the Co-Chair of the SDGs Advocate is a leader that you can trust to deliver what he promises. #TrustAkufoAddo",,,#TrustAkufoAddo,1297121345269125121,https://twitter.com/NPP_GH/status/1297121345269125121
2020-08-22 10:40:02,NPP_GH,,0,14,51,"A leader who is the AU Gender Champion is a leader that you can trust to deliver what he promises. #TrustAkufoAddo",,,#TrustAkufoAddo,1297121345176768512,https://twitter.com/NPP_GH/status/1297121345176768512
2020-08-22 10:35:02,NPP_GH,,0,12,46,"A leader who welcomes home our brothers and sisters in the diaspora through the Year of Return is a leader that you can trust to deliver what he promises. #TrustAkufoAddo",,,#TrustAkufoAddo,1297120086927581189,https://twitter.com/NPP_GH/status/1297120086927581189
2020-08-22 10:35:02,NPP_GH,,3,12,51,"A leader who protects a strategic national asset like ECG is a leader that you can trust to deliver what he promises. #TrustAkufoAddo",,,#TrustAkufoAddo,1297120086625529857,https://twitter.com/NPP_GH/status/1297120086625529857
2020-08-22 10:30:07,NPP_GH,,0,12,46,"A leader who takes Ghana out of an IMF programme and leads us on the path of Ghana Beyond Aid is a leader that you can trust to deliver what he promises. #TrustAkufoAddo",,,#TrustAkufoAddo,1297118849930854400,https://twitter.com/NPP_GH/status/1297118849930854400
2020-08-22 10:30:07,NPP_GH,,0,17,47,"A leader who brings in the world manufacturing brands like Volkswagen to set up in Ghana is a leader that you can trust to deliver what he promises. #TrustAkufoAddo",,,#TrustAkufoAddo,1297118849846915072,https://twitter.com/NPP_GH/status/1297118849846915072
2020-08-22 10:30:07,NPP_GH,,2,21,85,"A leader who is respected globally is a leader that you can trust to deliver what he promises. #TrustAkufoAddo",,,#TrustAkufoAddo,1297118849804972037,https://twitter.com/NPP_GH/status/1297118849804972037
2020-08-22 10:25:02,NPP_GH,,0,15,37,"A leader who brings in significant foreign direct investment making Ghana the destination for investment in West Africa is a leader that you can trust to deliver what he promises. #TrustAkufoAddo",,,#TrustAkufoAddo,1297117569875415040,https://twitter.com/NPP_GH/status/1297117569875415040
2020-08-22 10:25:02,NPP_GH,,0,14,34,"A leader who delivers major infrastructure development in the history of Ghana in his first term is a leader that you can trust to deliver what he promises. #TrustAkufoAddo",,,#TrustAkufoAddo,1297117569858654209,https://twitter.com/NPP_GH/status/1297117569858654209
2020-08-22 10:20:02,NPP_GH,,0,13,40,"A Leader under whose watch Ghana was selected to host the Secretariat of the African Continental Free Trade Area is a leader that you can trust to deliver what he promises. #TrustAkufoAddo",,,#TrustAkufoAddo,1297116312779591681,https://twitter.com/NPP_GH/status/1297116312779591681
2020-08-22 10:20:02,NPP_GH,,7,24,98,"A Leader who is incorruptible is a leader that you can trust to deliver what he promises. #TrustAkufoAddo",,,#TrustAkufoAddo,1297116312708288513,https://twitter.com/NPP_GH/status/1297116312708288513
2020-08-22 10:20:02,NPP_GH,,2,16,60,"A Leader who is competent is a leader that you can trust to deliver what he promises. #TrustAkufoAddo",,,#TrustAkufoAddo,1297116312674672640,https://twitter.com/NPP_GH/status/1297116312674672640
2020-08-22 10:15:04,NPP_GH,,0,15,37,"In 2016, NHIS was back to Cash and Carry. Now it’s Comforting and Caring. A leader who has revived the NHIS is a leader you can trust to deliver what he promises. #TrustAkufoAddo",,,#TrustAkufoAddo,1297115061211860992,https://twitter.com/NPP_GH/status/1297115061211860992
2020-08-22 10:15:04,NPP_GH,,0,14,35,"A Leader who delivers $1million to each constituency for economic development and poverty reduction, is a leader that you can trust to deliver what he promises. #TrustAkufoAddo",,,#TrustAkufoAddo,1297115060918276097,https://twitter.com/NPP_GH/status/1297115060918276097
2020-08-22 10:10:02,NPP_GH,,4,21,61,"A leader who has protected the public purse is a leader that you can trust to deliver what he promises. #TrustAkufoAddo",,,#TrustAkufoAddo,1297113796117499905,https://twitter.com/NPP_GH/status/1297113796117499905
2020-08-22 10:10:02,NPP_GH,,2,17,37,"A leader who has cleared the GHS 1.2 billion NHIS debt and has restored the dignity to the NHIS card is a leader that you can trust to deliver what he promises. #TrustAkufoAddo",,,#TrustAkufoAddo,1297113796071350272,https://twitter.com/NPP_GH/status/1297113796071350272
2020-08-22 10:10:02,NPP_GH,,2,15,51,"A leader who has revived GIHOC is a leader that you can trust to deliver what he promises. #TrustAkufoAddo",,,#TrustAkufoAddo,1297113796058718211,https://twitter.com/NPP_GH/status/1297113796058718211
2020-08-22 10:05:03,NPP_GH,,1,12,41,"A leader who innovates by introducing digitization in the passport application process is a leader that you can trust to deliver what he promises. #TrustAkufoAddo",,,#TrustAkufoAddo,1297112539692699650,https://twitter.com/NPP_GH/status/1297112539692699650
2020-08-22 10:05:03,NPP_GH,,3,23,105,"A leader who has revived State Housing Company to provide affordable housing is a leader that you can trust to deliver what he promises. #TrustAkufoAddo",,,#TrustAkufoAddo,1297112539625598976,https://twitter.com/NPP_GH/status/1297112539625598976
2020-08-22 10:00:08,NPP_GH,,1,10,44,"A leader who delivers Western North Region is a leader that you can trust to deliver what he promises. #TrustAkufoAddo",,,#TrustAkufoAddo,1297111303643856899,https://twitter.com/NPP_GH/status/1297111303643856899
2020-08-22 10:00:08,NPP_GH,,0,13,42,"A leader who innovates by introducing digitization in obtaining a driver's licence from DVLA is a leader that you can trust to deliver what he promises. #TrustAkufoAddo",,,#TrustAkufoAddo,1297111303220334594,https://twitter.com/NPP_GH/status/1297111303220334594
2020-08-22 10:00:08,NPP_GH,,3,11,41,"A leader who delivers Oti Region is a leader that you can trust to deliver what he promises. #TrustAkufoAddo",,,#TrustAkufoAddo,1297111303178407939,https://twitter.com/NPP_GH/status/1297111303178407939
2020-08-22 09:55:02,NPP_GH,,0,16,42,"A leader who delivers Ahafo Region is a leader that you can trust to deliver what he promises. #TrustAkufoAddo",,,#TrustAkufoAddo,1297110020669276160,https://twitter.com/NPP_GH/status/1297110020669276160
2020-08-22 09:55:02,NPP_GH,,0,16,40,"A leader who delivers Bono East Region is a leader that you can trust to deliver what he promises. #TrustAkufoAddo",,,#TrustAkufoAddo,1297110019809382402,https://twitter.com/NPP_GH/status/1297110019809382402
2020-08-22 09:50:02,NPP_GH,,0,11,36,"A leader who delivers North East Region is a leader that you can trust to deliver what he promises. #TrustAkufoAddo",,,#TrustAkufoAddo,1297108760029274112,https://twitter.com/NPP_GH/status/1297108760029274112
2020-08-22 09:50:02,NPP_GH,,0,8,30,"A leader who delivers Six New Regions is a leader that you can trust to deliver what he promises. #TrustAkufoAddo",,,#TrustAkufoAddo,1297108759681150977,https://twitter.com/NPP_GH/status/1297108759681150977
2020-08-22 09:50:02,NPP_GH,,1,11,43,"A leader who delivers Savannah Region is a leader that you can trust to deliver what he promises. #TrustAkufoAddo",,,#TrustAkufoAddo,1297108759664300032,https://twitter.com/NPP_GH/status/1297108759664300032
2020-08-22 09:45:03,NPP_GH,,1,18,82,"A leader who innovates by getting the National Identification Card (Ghana Card) done is a leader that you can trust to deliver what he promises. #TrustAkufoAddo",,,#TrustAkufoAddo,1297107505387048960,https://twitter.com/NPP_GH/status/1297107505387048960
2020-08-22 09:45:02,NPP_GH,,0,20,58,"A leader who delivers the National Entrepreneurship Innovation Programme to support entrepreneurs and innovation is a leader that you can trust to deliver what he promises. #TrustAkufoAddo",,,#TrustAkufoAddo,1297107502803427329,https://twitter.com/NPP_GH/status/1297107502803427329
2020-08-22 09:40:02,NPP_GH,,1,17,80,"A leader who innovates by establishing a Digital Property Address System is a leader that you can trust to deliver what he promises. #TrustAkufoAddo",,,#TrustAkufoAddo,1297106245413933056,https://twitter.com/NPP_GH/status/1297106245413933056
2020-08-22 09:40:02,NPP_GH,,2,21,89,"A leader who has revived our Railways is a leader that you can trust to deliver what he promises. #TrustAkufoAddo",,,#TrustAkufoAddo,1297106244507967490,https://twitter.com/NPP_GH/status/1297106244507967490
2020-08-22 09:40:02,NPP_GH,,0,12,53,"A leader who innovates by introducing Mobile Money Interoperability is a leader that you can trust to deliver what he promises. #TrustAkufoAddo",,,#TrustAkufoAddo,1297106244499640321,https://twitter.com/NPP_GH/status/1297106244499640321
2020-08-22 09:35:02,NPP_GH,,4,15,78,"A leader who delivers the Office of Special Prosecutor to fight corruption is a leader that you can trust to deliver what he promises. #TrustAkufoAddo",,,#TrustAkufoAddo,1297104988607582210,https://twitter.com/NPP_GH/status/1297104988607582210
2020-08-22 09:35:02,NPP_GH,,2,16,86,"A leader who delivers Right To Information Act is a leader that you can trust to deliver what he promises. #TrustAkufoAddo",,,#TrustAkufoAddo,1297104987747647489,https://twitter.com/NPP_GH/status/1297104987747647489
2020-08-22 09:30:15,NPP_GH,,2,19,56,"A leader who delivers Northern Development Authority is a leader that you can trust to deliver what he promises. #TrustAkufoAddo",,,#TrustAkufoAddo,1297103780874530816,https://twitter.com/NPP_GH/status/1297103780874530816
2020-08-22 09:30:15,NPP_GH,,0,15,40,"A leader who delivers Middle Belt Development Authority is a leader that you can trust to deliver what he promises. #TrustAkufoAddo",,,#TrustAkufoAddo,1297103780849356800,https://twitter.com/NPP_GH/status/1297103780849356800
2020-08-22 09:30:15,NPP_GH,,1,20,61,"A leader who delivers Coastal Development Authority is a leader that you can trust to deliver what he promises. #TrustAkufoAddo",,,#TrustAkufoAddo,1297103780836712449,https://twitter.com/NPP_GH/status/1297103780836712449
2020-08-22 09:25:03,NPP_GH,,0,12,43,"A leader who delivers One Constituency One Ambulance is a leader that you can trust to deliver what he promises. #TrustAkufoAddopic.twitter.com/tJ0QjFGMSG",,,#TrustAkufoAddopic,1297102473317023747,https://twitter.com/NPP_GH/status/1297102473317023747
2020-08-22 09:25:02,NPP_GH,,6,21,97,"A leader who delivers One Constituency One Million Dollars is a leader that you can trust to deliver what he promises. #TrustAkufoAddo",,,#TrustAkufoAddo,1297102470162898944,https://twitter.com/NPP_GH/status/1297102470162898944
2020-08-22 09:20:03,NPP_GH,,2,14,54,"A leader who delivers National Builders Corps (NABCO) to provide jobs for the youth is a leader that you can trust to deliver what he promises. #TrustAkufoAddopic.twitter.com/a9F0OrBMl8",,,#TrustAkufoAddopic,1297101216435048448,https://twitter.com/NPP_GH/status/1297101216435048448
2020-08-22 09:20:02,NPP_GH,,0,16,54,"A leader who delivers One District One Warehouse is a leader that you can trust to deliver what he promises. #TrustAkufoAddo",,,#TrustAkufoAddo,1297101212203077632,https://twitter.com/NPP_GH/status/1297101212203077632
2020-08-22 09:20:02,NPP_GH,,0,9,40,"A leader who delivers One Village One Dam is a leader that you can trust to deliver what he promises. #TrustAkufoAddo",,,#TrustAkufoAddo,1297101211838091264,https://twitter.com/NPP_GH/status/1297101211838091264
2020-08-22 09:15:03,NPP_GH,,3,16,59,"A leader who restores Teacher Training Allowances is a leader that you can trust to deliver what he promises. #TrustAkufoAddopic.twitter.com/jb15Ti2rrV",,,#TrustAkufoAddopic,1297099959121195008,https://twitter.com/NPP_GH/status/1297099959121195008
2020-08-22 09:15:03,NPP_GH,,0,11,38,"A leader who delivers One District One Factory is a leader that you can trust to deliver what he promises. #TrustAkufoAddopic.twitter.com/fqo127A2XN",,,#TrustAkufoAddopic,1297099958781386752,https://twitter.com/NPP_GH/status/1297099958781386752
2020-08-22 09:10:03,NPP_GH,,0,19,61,"A leader who delivers Free SHS is a leader that you can trust to deliver what he promises. #TrustAkufoAddopic.twitter.com/aCC9Hl4833",,,#TrustAkufoAddopic,1297098699693273088,https://twitter.com/NPP_GH/status/1297098699693273088
2020-08-22 09:10:03,NPP_GH,,0,13,56,"A leader who restores Nursing Trainee Allowances is a leader that you can trust to deliver what he promises. #TrustAkufoAddopic.twitter.com/CBANbOITZd",,,#TrustAkufoAddopic,1297098699437412352,https://twitter.com/NPP_GH/status/1297098699437412352
2020-08-22 09:10:03,NPP_GH,,0,15,46,"A leader who cares about Ghanaians and provides free electricity, free water and support for businesses during COVID-19 is a leader that you can trust to deliver what he promises. #TrustAkufoAddopic.twitter.com/3b6sr8fFCY",,,#TrustAkufoAddopic,1297098699013857285,https://twitter.com/NPP_GH/status/1297098699013857285
2020-08-22 09:05:03,NPP_GH,,0,14,57,"A leader who delivers Planting for Food and Jobs is a leader that you can trust to deliver what he promises. #TrustAkufoAddopic.twitter.com/Si8Yij8bG4",,,#TrustAkufoAddopic,1297097442563940352,https://twitter.com/NPP_GH/status/1297097442563940352
2020-08-22 09:05:03,NPP_GH,,2,15,92,"A leader who delivers Zongo Development Fund is a leader that you can trust to deliver what he promises. #TrustAkufoAddopic.twitter.com/9QM5RExV21",,,#TrustAkufoAddopic,1297097441897062401,https://twitter.com/NPP_GH/status/1297097441897062401
2020-08-22 08:55:02,NPP_GH,,11,30,138,"A leader who delivers Free SHS is a leader that you can trust to deliver what he promises. #TrustAkufoAddo #NPPManifestoLaunch",,,#TrustAkufoAddo #NPPManifestoLaunch,1297094921007124482,https://twitter.com/NPP_GH/status/1297094921007124482
2020-08-22 08:50:03,NPP_GH,,4,51,156,"A leader who delivers Planting for Food and Jobs is a leader that you can trust to deliver what he promises. #TrustAkufoAddo #NPPManifestoLaunch",,,#TrustAkufoAddo #NPPManifestoLaunch,1297093664158683138,https://twitter.com/NPP_GH/status/1297093664158683138
2020-08-22 08:50:02,NPP_GH,,7,29,74,"A leader who cares about Ghanaians and provides free electricity, free water and support for businesses during COVID-19 is a leader that you can trust to deliver what he promises. #TrustAkufoAddo #NPPManifestoLaunch",,,#TrustAkufoAddo #NPPManifestoLaunch,1297093664007651328,https://twitter.com/NPP_GH/status/1297093664007651328
2020-08-22 08:45:02,NPP_GH,,1,17,52,"A leader who is the Co-Chair of the SDGs Advocate is a leader that you can trust to deliver what he promises. #TrustAkufoAddo #NPPManifestoLaunch",,,#TrustAkufoAddo #NPPManifestoLaunch,1297092404940611584,https://twitter.com/NPP_GH/status/1297092404940611584
2020-08-22 08:45:02,NPP_GH,,0,18,51,"A leader who has made Ghana a preferred destination for business is a leader that you can trust to deliver what he promises. #TrustAkufoAddo #NPPManifestoLaunch",,,#TrustAkufoAddo #NPPManifestoLaunch,1297092404198203392,https://twitter.com/NPP_GH/status/1297092404198203392
2020-08-22 08:45:02,NPP_GH,,0,18,50,"A leader who delivers Zongo Development Fund is a leader that you can trust to deliver what he promises. #TrustAkufoAddo #NPPManifestoLaunch",,,#TrustAkufoAddo #NPPManifestoLaunch,1297092404114325504,https://twitter.com/NPP_GH/status/1297092404114325504
2020-08-22 08:40:02,NPP_GH,,3,20,78,"A leader who is the AU Gender Champion is a leader that you can trust to deliver what he promises. #TrustAkufoAddo #NPPManifestoLaunch",,,#TrustAkufoAddo #NPPManifestoLaunch,1297091145089024000,https://twitter.com/NPP_GH/status/1297091145089024000
2020-08-22 08:40:02,NPP_GH,,1,15,54,"A leader who welcomes home our brothers and sisters in the diaspora through the Year of Return is a leader that you can trust to deliver what he promises. #TrustAkufoAddo #NPPManifestoLaunch",,,#TrustAkufoAddo #NPPManifestoLaunch,1297091144233385984,https://twitter.com/NPP_GH/status/1297091144233385984
2020-08-22 08:35:02,NPP_GH,,3,28,79,"A leader who brings in the world manufacturing brands like Volkswagen to set up in Ghana is a leader that you can trust to deliver what he promises. #TrustAkufoAddo #NPPManifestoLaunch",,,#TrustAkufoAddo #NPPManifestoLaunch,1297089887406039043,https://twitter.com/NPP_GH/status/1297089887406039043
2020-08-22 08:35:02,NPP_GH,,2,28,88,"A leader who is respected globally is a leader that you can trust to deliver what he promises. #TrustAkufoAddo #NPPManifestoLaunch",,,#TrustAkufoAddo #NPPManifestoLaunch,1297089887049588737,https://twitter.com/NPP_GH/status/1297089887049588737
2020-08-22 08:35:02,NPP_GH,,2,26,72,"A leader who protects a strategic national asset like ECG is a leader that you can trust to deliver what he promises. #TrustAkufoAddo #NPPManifestoLaunch",,,#TrustAkufoAddo #NPPManifestoLaunch,1297089886923653120,https://twitter.com/NPP_GH/status/1297089886923653120
2020-08-22 08:30:10,NPP_GH,,0,25,54,"A leader who brings in significant foreign direct investment making Ghana the destination for investment in West Africa is a leader that you can trust to deliver what he promises. #TrustAkufoAddo #NPPManifestoLaunch",,,#TrustAkufoAddo #NPPManifestoLaunch,1297088664300933120,https://twitter.com/NPP_GH/status/1297088664300933120
2020-08-22 08:30:10,NPP_GH,,5,48,124,"A leader who takes Ghana out of an IMF programme and leads us on the path of Ghana Beyond Aid is a leader that you can trust to deliver what he promises. #TrustAkufoAddo #NPPManifestoLaunch",,,#TrustAkufoAddo #NPPManifestoLaunch,1297088664258871296,https://twitter.com/NPP_GH/status/1297088664258871296
2020-08-22 08:25:02,NPP_GH,,4,26,98,"A leader who delivers major infrastructure development in the history of Ghana in his first term is a leader that you can trust to deliver what he promises. #TrustAkufoAddo #NPPManifestoLaunch",,,#TrustAkufoAddo #NPPManifestoLaunch,1297087370232299521,https://twitter.com/NPP_GH/status/1297087370232299521
2020-08-22 08:25:02,NPP_GH,,2,17,65,"A Leader who is incorruptible is a leader that you can trust to deliver what he promises. #TrustAkufoAddo #NPPManifestoLaunch",,,#TrustAkufoAddo #NPPManifestoLaunch,1297087369368264704,https://twitter.com/NPP_GH/status/1297087369368264704
2020-08-22 08:25:02,NPP_GH,,1,20,76,"A Leader who is competent is a leader that you can trust to deliver what he promises. #TrustAkufoAddo #NPPManifestoLaunch",,,#TrustAkufoAddo #NPPManifestoLaunch,1297087369330544640,https://twitter.com/NPP_GH/status/1297087369330544640
2020-08-22 08:20:02,NPP_GH,,6,24,70,"A Leader who delivers $1million to each constituency for economic development and poverty reduction, is a leader that you can trust to deliver what he promises. #TrustAkufoAddo #NPPManifestoLaunch",,,#TrustAkufoAddo #NPPManifestoLaunch,1297086112121401345,https://twitter.com/NPP_GH/status/1297086112121401345
2020-08-22 08:20:02,NPP_GH,,1,30,93,"A Leader under whose watch Ghana was selected to host the Secretariat of the African Continental Free Trade Area is a leader that you can trust to deliver what he promises. #TrustAkufoAddo #NPPManifestoLaunch",,,#TrustAkufoAddo #NPPManifestoLaunch,1297086111609757697,https://twitter.com/NPP_GH/status/1297086111609757697
